playerID,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_CG,PI_SV,PI_H,PI_HR,PI_BB,PI_SO,PI_AVG_ERA,PI_R,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,MAX_SAL,MAX_SAL_YEAR,A_YP,A_G_ALL,A_GP,inducted
bradlsc01,149,424,75,184,3,6,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,389,10324,178,28,30,NULL,837500,1992,9,604,0,NULL
bradste01,10,17,2,5,1,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,315,1,1,0,NULL,109000,1995,2,34,0,NULL
braggda01,341,627,145,260,56,24,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,592,16683,49,18,12,NULL,800000,1999,11,916,0,NULL
bragggl01,308,601,102,321,58,26,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,562,14858,34,50,6,NULL,1000000,1992,7,692,0,NULL
bransje01,173,383,72,156,9,5,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,352,10779,1015,54,203,NULL,550000,1998,9,694,0,NULL
brantmi01,154,295,56,125,34,14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267,7043,12,10,3,NULL,170000,1990,4,302,0,NULL
braunst01,466,989,155,388,45,27,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,755,19894,706,80,94,NULL,160000,1985,15,1425,0,NULL
breamsi01,351,819,191,455,50,40,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,802,21962,786,69,620,NULL,2400000,1992,12,1088,0,NULL
bredebr01,50,106,20,40,8,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99,2688,17,8,14,NULL,190000,1998,3,169,0,NULL
brenlbo01,321,647,119,333,45,38,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,699,19011,513,87,93,1,680000,1989,9,871,0,NULL
brettge01,1583,3154,665,1596,201,97,229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2162,56553,3984,292,674,13,3105000,1991,21,2707,0,Y
brilegr01,172,384,75,135,65,25,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,348,9545,62,21,12,NULL,570000,1992,6,598,0,NULL
britojo01,6,12,3,7,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,518,13,1,1,NULL,130000,1996,2,26,0,NULL
britoti01,27,60,12,21,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,1907,183,9,48,NULL,160000,1997,2,92,0,NULL
brockgr01,420,794,141,462,41,18,63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,858,22987,684,51,680,NULL,937500,1991,10,1013,0,NULL
brockta01,1,2,0,0,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,103,0,1,0,NULL,200000,2000,1,13,0,NULL
brognri01,379,795,176,458,32,16,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,744,19855,609,33,567,NULL,4200000,2000,9,848,0,NULL
brookhu01,656,1608,290,824,64,56,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1454,37599,2031,196,287,2,2316667,1992,15,1645,0,N
brookto01,477,950,175,431,86,60,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1058,29025,2405,184,298,NULL,475000,1989,12,1336,0,NULL
brosisc01,544,1001,200,531,57,30,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1054,28295,1821,119,222,1,5250000,2001,11,1146,0,N
browebo01,104,141,21,60,29,17,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144,4118,6,12,2,NULL,98000,1988,4,256,0,NULL
brownad01,166,293,44,86,45,15,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,246,7215,20,15,7,NULL,450000,2002,9,447,0,NULL
brownbo04,183,313,38,130,110,34,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,293,8508,19,27,3,NULL,150000,1985,7,502,0,NULL
brownbr01,142,261,52,146,15,14,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,6142,40,14,17,NULL,315000,2000,5,424,0,NULL
brownch02,164,410,61,184,21,17,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,419,10707,752,65,71,1,265000,1988,6,449,0,NULL
brownem01,296,581,112,326,52,14,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,530,14457,48,29,10,NULL,3450000,2007,10,739,0,NULL
brownja03,44,46,11,10,13,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,1830,2,4,0,NULL,112000,1992,5,155,0,NULL
brownje01,431,866,135,288,73,45,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,797,21504,1717,93,302,NULL,800000,1991,10,982,0,NULL
brownke04,30,48,12,31,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,1493,29,4,2,NULL,170000,1998,7,85,0,NULL
brownma03,3,11,2,6,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,379,31,2,2,NULL,100000,1990,3,35,0,NULL
brownro01,44,111,32,69,3,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,2367,3,4,1,NULL,255000,2002,4,228,0,NULL
bruetjt01,9,24,6,3,6,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,666,1,3,0,NULL,121000,1993,2,73,0,NULL
brumfja01,260,404,91,162,74,33,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,347,10055,46,24,7,NULL,1050000,1997,7,568,0,NULL
brumlmi02,78,131,17,38,20,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,167,4826,504,32,96,NULL,120000,1990,8,295,0,NULL
brunato01,804,1543,306,919,69,70,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1647,43584,128,62,55,1,2850000,1992,14,1800,0,NULL
bryanra01,22,38,6,24,2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,846,2,4,0,NULL,72500,1988,3,79,0,NULL
bucknbi01,1077,2715,498,1208,183,73,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2112,55942,1379,146,1203,1,785000,1986,22,2517,0,N
buechst01,501,1046,183,547,17,28,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1235,32551,2459,105,230,NULL,2900000,1993,11,1334,0,NULL
buforda01,280,448,86,218,56,35,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,485,13511,28,14,9,NULL,1100000,2001,9,699,0,NULL
buhneja01,797,1273,233,965,6,24,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1352,35220,100,33,28,1,5641667,1996,15,1472,0,N
