playerID,B_G,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_G,PI_CG,PI_SV,PI_H,PI_ER,PI_HR,PI_BB,PI_SO,PI_ERA,PI_R,FI_G,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,MAX_SAL,MAX_SAL_YEAR,inducted
guerrvl01,2147,1328,2590,477,1496,181,94,250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1608,1603,41352,126,125,32,9,15500000,2008,Y
becklja01,2392,1603,2938,473,1581,315,0,0,0,1,1,0,0,9,3,0,1,2,6.75,8,2391,389,62571,1319,482,1327,NULL,NULL,NULL,Y
adamsba01,482,79,216,31,75,1,1,0,194,140,482,206,15,2841,917,68,430,1036,70.94,1129,482,46,1203,648,17,17,NULL,NULL,NULL,N
gonzami01,1042,283,717,123,263,52,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,934,0,0,871,86,133,NULL,NULL,NULL,N
walkeha01,807,385,786,126,214,42,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,715,1,27,75,57,20,2,NULL,NULL,N
whitero01,1881,964,1803,300,758,233,117,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1652,1632,43458,122,52,19,2,NULL,NULL,N
hulbewi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
rojasco01,1822,713,1660,254,593,74,68,30,0,0,1,0,0,1,0,0,0,0,0,0,1738,1542,41248,3965,134,971,5,NULL,NULL,N
puhlte01,1531,676,1361,226,435,217,99,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1304,1193,32034,57,18,19,1,950000,1989,N
comisch01,1390,992,1529,207,883,416,0,0,0,1,4,1,0,13,1,0,3,6,2.25,9,1409,0,36543,570,417,749,NULL,NULL,NULL,Y
whitede01,1560,1140,2067,270,988,70,9,0,0,0,2,0,1,19,8,0,2,3,9,15,1622,120,41061,2334,1018,242,NULL,NULL,NULL,Y
valenel01,894,380,881,169,474,59,37,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,856,804,21158,85,47,17,1,NULL,NULL,N
nixonot01,1709,878,1379,142,318,620,186,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1528,1203,33822,57,36,9,NULL,3250000,1994,N
olivato01,1676,870,1917,329,947,86,55,131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1178,1172,30971,71,61,19,8,NULL,NULL,N
oliveal01,2368,1189,2743,529,1326,84,64,119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2109,2045,53755,498,131,513,7,750000,1985,N
richaha01,1334,1127,1694,305,828,207,0,0,3,0,5,0,0,16,7,1,13,6,6.75,10,1358,0,35571,2529,552,266,NULL,NULL,NULL,N
davissp01,1458,388,1312,244,647,6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1289,0,0,688,84,101,NULL,NULL,NULL,N
barlial99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
howelro02,1112,422,991,183,454,9,14,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870,832,21723,1676,141,171,1,NULL,NULL,N
cedence01,2006,1084,2087,436,976,550,179,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1976,1864,49432,195,91,179,4,562500,1985,N
glavito02,709,93,246,25,90,1,0,0,305,203,682,56,0,4298,1734,356,1500,2607,81.53999999999999,1900,682,682,13240,856,26,67,10,11000000,2003,Y
smoltjo01,735,77,151,26,61,3,2,0,213,155,723,53,154,3074,1284,288,1010,3084,77.22,1391,723,481,10419,433,28,30,8,14000000,2008,Y
vanhage01,1990,1642,2544,286,1015,583,0,0,40,31,93,65,4,809,310,34,244,281,43.8,527,2015,0,51966,750,458,94,NULL,NULL,NULL,N
millebi02,1820,946,1934,389,992,127,82,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1627,0,0,140,107,45,NULL,NULL,NULL,N
harriwi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
ryanmi02,636,146,370,60,161,4,4,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,632,570,15003,325,34,45,NULL,NULL,NULL,N
zambrca01,384,75,165,26,71,1,0,0,132,91,354,10,0,1709,797,161,898,1637,55.720000000000006,879,354,302,5877,290,25,29,3,19000000,2012,N
lopezal01,1950,613,1547,206,652,46,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1925,0,0,1126,123,140,2,NULL,NULL,Y
portebo01,322,34,95,15,43,1,0,0,87,97,318,92,8,1571,660,113,552,572,84.12,732,318,91,2367,280,15,15,1,NULL,NULL,N
cepedor01,2124,1131,2351,417,1365,142,80,154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1918,1861,49270,1030,177,1195,7,NULL,NULL,Y
hoernjo01,493,2,6,1,3,0,0,0,39,34,493,0,99,519,187,50,181,412,62.39999999999999,213,493,0,1690,57,8,1,1,NULL,NULL,N
davalvi01,1458,510,1122,160,329,125,58,29,0,0,2,0,0,2,1,0,2,0,0,1,1115,857,24659,82,36,45,1,NULL,NULL,N
bluevi01,508,37,53,9,15,0,2,0,209,161,502,143,2,2939,1213,263,1185,2175,59.82,1357,502,473,10031,427,19,21,6,450000,1986,N
simmote01,2456,1074,2472,483,1389,21,33,188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2035,1925,51490,1092,169,248,8,1000000,1986,N
clarkja01,1994,1118,1826,332,1180,77,61,127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623,1569,41519,456,105,500,4,2900000,1992,N
gordoto01,893,0,0,0,0,0,0,0,138,126,890,18,158,1889,927,176,977,1928,103.9,1016,890,203,6324,268,20,23,3,7000000,2007,N
lowebo01,1821,1135,1934,230,989,303,0,0,0,0,1,0,0,3,1,0,1,0,9,1,1820,232,47613,4756,508,571,NULL,NULL,NULL,N
wyattwh01,366,53,133,26,69,0,0,0,106,95,360,97,13,1684,741,98,642,872,77.19000000000001,860,360,0,0,316,18,15,4,NULL,NULL,N
perraro01,737,6,16,1,3,0,0,0,79,74,737,0,179,1097,364,50,468,687,49.519999999999996,442,737,1,3527,222,18,12,NULL,NULL,NULL,N
cannich01,740,132,458,66,169,3,17,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,715,617,15970,333,62,42,1,NULL,NULL,N
guerrpe01,1536,730,1618,267,898,97,47,115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1499,1425,36638,1093,165,407,5,2425000,1992,N
posadjo01,1829,900,1664,379,1065,20,21,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1617,1476,39356,715,92,104,5,13100000,2011,N
warnelo01,459,87,215,26,97,1,0,0,192,121,445,192,13,2726,984,175,739,1140,82.21000000000001,1164,445,0,0,538,8,31,5,NULL,NULL,N
abbotji01,263,0,2,0,3,0,0,0,87,108,263,31,0,1779,791,154,620,888,49.459999999999994,880,263,254,5022,300,9,16,NULL,2775000,1995,N
mancugu01,1460,386,1194,197,543,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1360,0,0,803,148,100,2,NULL,NULL,N
peskyjo01,1270,867,1455,226,404,53,49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1188,35,896,3114,178,594,1,NULL,NULL,N
carrach01,1325,568,1199,172,474,31,28,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1313,716,18988,3724,189,786,4,NULL,NULL,N
foxne01,2367,1279,2663,355,790,76,80,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2303,1632,43512,6385,209,1621,12,NULL,NULL,Y
osteecl01,588,90,207,31,76,2,1,0,196,195,541,140,1,3471,1268,249,940,1612,69.9,1435,542,488,10386,699,26,37,3,NULL,NULL,N
knoblch01,1632,1132,1839,322,615,407,117,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1577,1546,40041,3844,125,840,4,6150000,1997,N
griffke02,2671,1662,2781,524,1836,184,69,246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2384,2348,60981,154,89,43,13,12500000,2005,Y
glassja01,1737,1164,2041,313,827,372,0,0,0,0,5,0,0,12,5,1,7,3,59.4,11,1741,0,45459,5951,895,656,NULL,NULL,NULL,N
milledo02,1589,711,1526,232,715,177,30,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1598,269,7251,2769,318,786,NULL,NULL,NULL,N
wittwh01,1139,632,1195,144,302,78,41,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1058,0,0,1041,184,140,NULL,NULL,NULL,N
olearch01,955,317,731,104,220,74,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,944,726,19380,2764,318,253,NULL,NULL,NULL,N
yastrca01,3308,1816,3419,646,1844,168,116,190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2874,2826,73908,775,135,643,18,NULL,NULL,Y
yountro01,2856,1632,3142,583,1406,271,105,95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2709,2684,70565,4850,305,963,3,3200000,1992,Y
huffau01,1681,806,1699,360,904,37,25,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1245,1181,30312,921,85,459,NULL,10000000,2012,N
alleyge01,1195,442,999,140,342,63,30,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1138,1038,28083,3641,166,805,2,NULL,NULL,N
bandosa01,2019,982,1790,289,1039,75,46,69,0,0,1,0,0,3,2,0,0,0,6,2,1932,1879,49643,3743,231,362,4,NULL,NULL,N
righeda01,718,0,2,0,1,0,0,0,82,79,718,13,252,1287,540,95,591,1112,75.89,602,718,89,4211,150,12,10,2,3500000,1992,N
honeyri01,801,13,24,3,9,1,0,0,109,143,797,47,38,2183,893,185,657,1038,125.07000000000001,1034,797,268,6480,428,32,21,2,1400000,1992,N
johnsra05,619,20,78,14,40,0,0,0,303,166,618,100,2,3346,1513,411,1497,4875,83.54,1703,619,603,12409,448,57,18,10,16000000,2005,Y
fergujo01,1013,407,719,121,445,22,12,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,974,851,22886,384,68,59,NULL,NULL,NULL,N
bailobo01,955,339,775,107,222,90,36,10,0,0,3,0,0,4,2,0,1,0,7.71,2,981,711,19780,1197,72,206,NULL,375000,1986,N
salmoti01,1672,986,1674,339,1016,48,42,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1266,1259,32884,99,64,23,NULL,10150000,2005,N
bluegos01,1867,883,1751,276,848,140,87,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1816,0,0,3926,250,448,1,NULL,NULL,N
mayca01,1165,545,1127,172,536,85,53,63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,888,867,22685,193,45,157,2,NULL,NULL,N
baineha01,2830,1299,2866,488,1628,34,34,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1061,1014,26867,69,47,17,6,2000000,2000,N
johnsba99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
brownla01,1129,331,803,108,254,22,23,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1096,937,25732,2585,150,525,NULL,NULL,NULL,N
belanma01,2016,676,1316,175,389,167,75,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1971,1691,46382,5831,211,1061,1,NULL,NULL,N
martipe02,477,22,43,6,18,0,0,0,219,100,476,46,3,2221,919,239,760,3154,53.97,1006,476,409,8482,263,23,11,8,17500000,2004,Y
wagneho01,2794,1739,3420,643,1733,723,15,0,0,0,2,0,0,7,0,0,6,6,0,5,2777,997,50064,6782,828,963,NULL,NULL,NULL,Y
wambsbi01,1491,710,1359,215,520,140,74,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1437,0,0,4269,375,684,NULL,NULL,NULL,N
bergmo01,663,150,441,71,206,11,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,632,0,0,553,67,90,NULL,NULL,NULL,N
blakeca01,1265,644,1186,264,616,36,37,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1283,1175,31449,1753,125,232,NULL,6250000,2010,N
boudrlo01,1646,861,1779,385,789,51,50,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1618,0,0,4877,230,1205,8,NULL,NULL,Y
grimsro02,346,21,45,4,15,0,0,0,124,99,345,79,3,2105,863,202,559,750,51.61000000000001,947,345,295,6118,357,13,14,1,NULL,NULL,N
hernake01,2088,1124,2182,426,1071,98,63,130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2021,1948,51952,1682,115,1654,5,2000000,1989,N
ripkeca01,3001,1647,3184,603,1695,36,39,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2977,2958,77876,8214,294,1682,19,6850000,1997,Y
gwynnto01,2440,1383,3141,543,1138,319,125,203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2326,2304,59632,160,62,26,15,6300000,2000,Y
hanlone01,1270,931,1318,159,518,329,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1274,0,33630,252,370,52,NULL,NULL,NULL,Y
vandejo01,382,58,104,12,26,1,0,0,119,121,346,131,2,1799,805,100,1132,1294,61.17,915,346,0,0,404,29,30,4,NULL,NULL,N
lindsfr01,1438,895,1747,301,779,84,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1389,0,0,1628,136,150,NULL,NULL,NULL,Y
hubbaca99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
womacto01,1303,739,1353,190,368,363,74,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1250,1156,30766,2780,134,576,1,6000000,2003,N
larusto01,132,15,35,5,7,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,40,1308,127,10,34,NULL,NULL,NULL,Y
holmeto01,1320,698,1507,292,581,40,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1231,0,0,115,33,37,2,NULL,NULL,N
minosmi01,1835,1136,1963,336,1023,205,130,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1791,1287,33888,331,112,36,7,NULL,NULL,N
downial01,409,36,91,12,51,0,0,0,123,107,405,73,3,1946,811,177,933,1639,63.94,938,405,317,6807,368,18,23,1,NULL,NULL,N
rogerke01,763,5,9,1,4,1,0,0,219,156,762,36,28,3457,1568,339,1175,1968,89.68000000000002,1739,762,474,9908,743,44,65,4,8000000,2008,N
reeseri01,866,248,512,73,245,16,15,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,714,460,13529,269,36,353,NULL,NULL,NULL,N
durocle01,1637,575,1320,210,567,31,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1608,0,0,4680,325,941,3,NULL,NULL,Y
brosisc01,1146,544,1001,200,531,57,30,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1209,1054,28295,1821,119,222,1,5250000,2001,N
ricesa01,2404,1514,2987,498,1078,351,143,0,1,1,9,1,0,31,11,0,19,12,4.95,18,2279,0,0,291,185,68,NULL,NULL,NULL,Y
mckecbi01,846,319,713,86,240,127,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,796,59,1584,1600,156,197,NULL,NULL,NULL,Y
murreiv01,564,126,308,41,123,20,13,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383,282,8112,42,25,33,NULL,NULL,NULL,N
francju02,404,110,235,50,152,2,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,284,238,6158,303,38,103,NULL,496250,2013,N
camildo01,1490,936,1482,261,950,60,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1476,0,0,957,141,1189,2,NULL,NULL,N
cashno01,2089,1046,1820,241,1103,43,30,112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1954,1819,48829,1317,131,1347,4,NULL,NULL,N
sierrru01,2186,1084,2152,428,1322,142,52,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1622,1565,40923,108,94,23,4,6700000,1997,N
kerrdi01,143,40,60,8,21,4,2,0,53,34,140,54,6,876,346,24,250,235,16.119999999999997,399,140,0,0,239,13,9,NULL,NULL,NULL,N
ellioju01,253,26,68,11,37,0,0,0,63,74,252,51,12,1338,569,70,414,453,82.74000000000001,687,252,0,0,160,16,10,NULL,NULL,NULL,N
leonade01,313,0,0,0,0,0,0,0,144,106,312,103,1,2137,898,202,622,1323,43.08,1008,312,302,6561,292,24,28,NULL,883333,1986,N
tewksbo01,304,20,50,7,19,0,0,0,110,102,302,31,1,2043,787,142,292,812,63.89,884,302,278,5421,344,10,28,1,3500000,1994,N
daviscu01,449,70,165,17,81,1,0,0,158,131,429,141,33,2459,884,142,479,684,63.75,1033,429,0,0,616,21,39,2,NULL,NULL,N
furilca01,1806,895,1910,324,1058,48,26,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1739,641,17449,151,74,34,2,NULL,NULL,N
ellisdo01,388,42,65,4,23,4,0,0,138,119,345,71,1,2067,817,140,674,1136,61.46000000000001,958,345,317,6385,287,23,26,1,NULL,NULL,N
mcraeha01,2084,940,2091,484,1097,109,78,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,516,475,11838,84,41,18,3,800000,1985,N
griffcl01,485,202,321,49,166,22,1,0,237,146,453,337,8,3670,1246,76,774,955,69.58000000000001,1852,478,21,10527,879,78,23,NULL,NULL,NULL,Y
cabreor01,1985,985,2055,459,854,216,57,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1966,1919,50322,5445,198,1186,NULL,10000000,2008,N
mccorfr01,1534,722,1711,334,951,27,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1453,0,0,1003,79,1221,9,NULL,NULL,N
eversjo01,1784,919,1659,216,538,324,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1776,927,28446,5215,447,692,NULL,NULL,NULL,Y
leachto01,2156,1355,2143,266,810,361,14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2112,985,39972,2460,459,168,NULL,NULL,NULL,N
rudoldi01,284,46,131,14,56,9,1,0,121,108,279,172,8,1971,605,35,402,786,47.27,778,279,1,36,624,22,19,NULL,NULL,NULL,N
peitzhe01,1235,532,1117,191,560,91,0,0,0,1,4,1,0,22,13,0,7,3,22.28,18,1215,195,30300,1485,260,199,NULL,NULL,NULL,N
landike99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
vernomi01,2409,1196,2495,490,1311,137,90,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2241,553,14643,1448,212,2044,7,NULL,NULL,N
evansbi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
splitpa01,430,12,22,1,4,0,0,0,166,143,429,88,1,2644,1082,192,780,1057,63.760000000000005,1243,429,392,7664,450,15,49,NULL,NULL,NULL,N
dennyjo01,326,44,97,9,29,9,5,0,123,108,325,62,0,2093,856,137,778,1146,48.230000000000004,967,325,322,6446,451,32,46,NULL,1109333,1985,N
lawve01,516,96,191,35,90,1,0,0,162,147,483,119,13,2833,1118,268,597,1092,63.50999999999999,1274,484,334,7296,453,19,41,1,NULL,NULL,N
facero01,853,9,31,3,7,0,0,0,104,95,848,6,193,1347,531,141,362,877,53.690000000000005,591,848,14,3773,212,14,15,3,NULL,NULL,N
hendeda01,1538,710,1324,286,708,50,38,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1389,1242,33514,99,55,28,1,2600000,1992,N
gilesbr02,1847,1121,1897,411,1078,109,45,114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1766,1720,45517,95,71,23,2,9666667,2007,N
davisge01,2372,1545,2665,453,1440,619,0,0,0,1,3,0,1,8,7,0,3,4,15.75,8,2363,697,61602,6429,803,739,NULL,NULL,NULL,Y
mcginjo01,477,109,251,21,90,26,0,0,246,142,465,314,24,3276,1016,52,812,1068,29.27,1436,475,173,10506,930,101,25,NULL,NULL,NULL,Y
covelst01,451,70,168,26,81,0,1,0,215,142,450,224,21,3055,990,66,802,981,43.900000000000006,1237,451,0,0,851,29,45,NULL,NULL,NULL,Y
handsbi01,374,19,37,6,19,0,0,0,111,110,374,72,14,1895,727,167,492,1128,52.93000000000001,834,374,260,5852,297,24,12,NULL,NULL,NULL,N
vaughmo01,1512,861,1620,270,1064,30,18,144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1305,1297,33609,703,139,1119,3,17166667,2004,N
friscfr01,2311,1532,2880,466,1244,419,74,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2296,0,0,7170,371,1174,3,NULL,NULL,Y
crosefr01,1683,1006,1541,260,649,113,62,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1658,0,0,4696,421,968,2,NULL,NULL,N
reynoal01,475,56,140,19,79,1,0,0,182,107,434,137,49,2193,915,133,1261,1423,39.919999999999995,1026,434,18,472,349,32,22,6,NULL,NULL,N
madlobi01,1806,920,2008,348,860,174,90,121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1684,1650,42086,3025,222,313,3,975500,1985,N
stewada01,523,5,10,1,4,0,0,0,168,129,523,55,19,2499,1154,264,1034,1741,76.92000000000002,1259,523,348,7889,232,26,21,1,4300000,1993,N
alexape01,703,154,378,60,163,3,5,0,373,208,696,437,32,4868,1476,164,951,2198,62.42000000000001,1851,697,0,0,1419,25,50,NULL,NULL,NULL,Y
waltebu01,715,227,477,99,234,12,1,0,198,160,428,242,4,2990,1139,154,1121,1107,59.71000000000001,1343,634,0,0,1135,63,119,6,NULL,NULL,N
vealebo01,399,26,72,7,18,0,0,0,120,95,397,78,21,1684,658,91,858,1703,48.22,755,397,255,5777,270,21,19,2,NULL,NULL,N
tettlmi01,1485,711,1132,210,732,23,29,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1139,1012,26514,408,55,109,2,3333333,1993,N
myerbu01,1923,1174,2131,353,850,156,109,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1810,0,0,5152,312,1134,2,NULL,NULL,N
ricede01,1309,342,908,177,441,2,3,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1249,270,6850,537,75,72,1,NULL,NULL,N
mcgeewi01,2201,1010,2254,350,856,352,121,58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1990,1744,47835,136,108,29,4,3562500,1994,N
lathaar01,1629,1481,1836,245,563,742,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1634,0,42777,3656,844,267,NULL,NULL,NULL,N
kilroma01,330,163,236,24,103,67,0,0,141,133,303,264,1,2445,939,53,754,1170,40.160000000000004,1539,342,0,7989,610,97,13,NULL,NULL,NULL,N
combsea01,1455,1186,1866,309,632,96,71,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1387,0,0,69,95,23,NULL,NULL,NULL,Y
wanerpa01,2549,1627,3152,605,1309,104,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2361,0,0,270,144,105,4,NULL,NULL,Y
ziskri01,1453,681,1477,245,792,8,15,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,905,882,23058,68,33,20,2,272500,1987,N
watsobo01,1832,802,1826,307,989,27,28,98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1668,1568,40030,679,110,773,2,NULL,NULL,N
